5780000,400,5779900,1,5794500,212,5775100,110,5795900,500,5774500,3,5798900,25,5772400,20,5799500,50,5770000,7
5780000,400,5775100,110,5794500,212,5774500,3,5795900,500,5772400,20,5798900,25,5770000,7,5799500,50,5766000,100
5780000,400,5775100,110,5794500,212,5774500,3,5795900,500,5772400,20,5798900,25,5770000,7,5799500,50,5766000,100
5780000,400,5775100,110,5794500,212,5774500,3,5795900,500,5772400,20,5798900,25,5770000,7,5799500,50,5766000,100
5780000,400,5775100,110,5794500,212,5774500,3,5795900,500,5772400,20,5798900,25,5770000,7,5799500,50,5766000,100
5780000,399,5775100,110,5794500,212,5774500,3,5795900,500,5772400,20,5798900,25,5770000,7,5799500,50,5766000,100
5794500,212,5775100,110,5795900,500,5774500,3,5798900,25,5772400,20,5799500,50,5770000,7,5799800,5,5766000,100
5794500,212,5780000,200,5795900,500,5775100,110,5798900,25,5774500,3,5799500,50,5772400,20,5799800,5,5770000,7
5794500,212,5780000,200,5795900,500,5775100,110,5798900,25,5774500,3,5799500,50,5772400,20,5799800,5,5770000,7
5794500,212,5780000,200,5795900,500,5775100,110,5798900,25,5774500,3,5799500,50,5772400,20,5799800,5,5770000,7
5794500,212,5780000,200,5795900,500,5775100,110,5798900,25,5774500,3,5799500,50,5772400,20,5799800,5,5770000,7
5794500,212,5780000,200,5795900,500,5775100,110,5798900,25,5774500,3,5799500,50,5772400,20,5799800,5,5770000,7
5794500,212,5780000,100,5795900,500,5775100,110,5798900,25,5774500,3,5799500,50,5772400,20,5799800,5,5770000,7
5794500,212,5775100,110,5795900,500,5774500,3,5798900,25,5772400,20,5799500,50,5770000,7,5799800,5,5766000,100
5780000,578,5775100,110,5794500,212,5774500,3,5795900,500,5772400,20,5798900,25,5770000,7,5799500,50,5766000,100
5780000,578,5775100,110,5794500,210,5774500,3,5795900,500,5772400,20,5798900,25,5770000,7,5799500,50,5766000,100
